onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0149	1.531699999999999	control	1.531699999999999	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0231	0.8803999999999998	control	0.8803999999999998	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0313	1.3549999999999969	control	1.3549999999999969	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0395	1.017599999999998	control	1.017599999999998	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0477	0.6393000000000022	control	0.6393000000000022	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0559	1.0679000000000016	control	1.0679000000000016	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0641	1.974499999999999	emotion	1.974499999999999	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0723	1.5341999999999985	emotion	1.5341999999999985	right	correct	n/a	male	black	black	black	anger
50.0806	1.4777000000000058	emotion	1.4777000000000058	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0888	2.902300000000004	emotion	2.902300000000004	left	correct	n/a	male	black	black	black	fear
60.097	1.350999999999999	emotion	1.350999999999999	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1052	1.9406000000000034	emotion	1.9406000000000034	right	correct	n/a	female	asian	black	asian	fear
70.1134	0.908299999999997	control	0.908299999999997	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1216	0.6049000000000007	control	0.6049000000000007	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1298	1.0944999999999965	control	1.0944999999999965	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.138	1.254099999999994	control	1.254099999999994	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1462	1.0398000000000138	control	1.0398000000000138	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1544	0.7764999999999986	control	0.7764999999999986	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1626	1.5230999999999995	emotion	1.5230999999999995	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1708	2.1787000000000063	emotion	2.1787000000000063	left	correct	n/a	male	black	black	black	anger
110.179	1.5364000000000004	emotion	1.5364000000000004	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1873	1.4429000000000087	emotion	1.4429000000000087	right	correct	n/a	male	black	black	black	fear
120.1955	1.788499999999999	emotion	1.788499999999999	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2037	1.7492000000000019	emotion	1.7492000000000019	left	correct	n/a	female	asian	black	asian	anger
130.2119	0.8627999999999929	control	0.8627999999999929	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.2201	0.6314999999999884	control	0.6314999999999884	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2283	0.6581000000000188	control	0.6581000000000188	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2365	3.604600000000005	control	3.604600000000005	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2447	1.6263000000000147	control	1.6263000000000147	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2529	2.9568999999999903	control	2.9568999999999903	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2611	2.6865999999999985	emotion	2.6865999999999985	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2693	1.6692000000000178	emotion	1.6692000000000178	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2775	2.198900000000009	emotion	2.198900000000009	right	correct	n/a	male	black	black	black	anger
175.2857	2.055499999999995	emotion	2.055499999999995	left	correct	n/a	female	black	asian	asian	anger
180.2939	1.7360999999999933	emotion	1.7360999999999933	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3022	1.1326999999999998	emotion	1.1326999999999998	right	correct	n/a	female	asian	asian	black	fear
190.3104	1.4954000000000178	control	1.4954000000000178	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3186	2.848899999999986	control	2.848899999999986	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3268	2.0135999999999967	control	2.0135999999999967	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.335	1.8512000000000057	control	1.8512000000000057	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3432	1.1188999999999965	control	1.1188999999999965	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3514	1.426499999999976	control	1.426499999999976	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3596	1.9581000000000017	emotion	1.9581000000000017	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3678	1.4038000000000181	emotion	1.4038000000000181	left	correct	n/a	female	black	asian	asian	fear
230.376	1.9173999999999864	emotion	1.9173999999999864	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3842	1.808099999999996	emotion	1.808099999999996	left	correct	n/a	male	black	black	black	fear
240.3924	3.1286999999999807	emotion	3.1286999999999807	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4006	1.572400000000016	emotion	1.572400000000016	right	correct	n/a	female	asian	asian	black	anger
