onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0126	1.6918999999999986	control	1.6918999999999986	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0208	1.8236000000000008	control	1.8236000000000008	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.029	0.8371999999999993	control	0.8371999999999993	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0372	1.4018000000000015	control	1.4018000000000015	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0454	1.0294999999999987	control	1.0294999999999987	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0536	0.6810999999999936	control	0.6810999999999936	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0618	2.040600000000005	emotion	2.040600000000005	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0699	2.5704000000000065	emotion	2.5704000000000065	right	correct	n/a	male	black	black	black	anger
50.0781	3.0290000000000035	emotion	3.0290000000000035	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0863	3.2406000000000006	emotion	3.2406000000000006	left	correct	n/a	male	black	black	black	fear
60.0945	4.45920000000001	emotion	4.45920000000001	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1027	2.224900000000005	emotion	2.224900000000005	right	correct	n/a	female	asian	black	asian	fear
70.1109	1.3734999999999928	control	1.3734999999999928	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1191	0.7211999999999961	control	0.7211999999999961	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1273	0.7737999999999943	control	0.7737999999999943	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1355	0.6004000000000076	control	0.6004000000000076	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1436	0.7951999999999941	control	0.7951999999999941	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1518	0.9757000000000033	control	0.9757000000000033	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.16	3.75330000000001	emotion	3.75330000000001	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1682	1.9210000000000065	emotion	1.9210000000000065	left	correct	n/a	male	black	black	black	anger
110.1764	3.677599999999998	emotion	3.677599999999998	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1846	1.4821999999999917	emotion	1.4821999999999917	right	correct	n/a	male	black	black	black	fear
120.1928	4.5767999999999915	emotion	4.5767999999999915	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.201	4.9	emotion	n/a	n/a	miss	n/a	female	asian	black	asian	anger
130.2092	1.0901999999999816	control	1.0901999999999816	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2173	0.8478000000000065	control	0.8478000000000065	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2255	0.7184999999999775	control	0.7184999999999775	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
145.2337	0.7761000000000138	control	0.7761000000000138	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2419	0.8778000000000077	control	0.8778000000000077	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2501	0.537399999999991	control	0.537399999999991	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2583	1.7539000000000158	emotion	1.7539000000000158	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2665	1.4755999999999858	emotion	1.4755999999999858	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2747	1.6862000000000137	emotion	1.6862000000000137	right	correct	n/a	male	black	black	black	anger
175.2829	2.4067999999999756	emotion	2.4067999999999756	left	correct	n/a	female	black	asian	asian	anger
180.291	3.014499999999998	emotion	3.014499999999998	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2992	2.8941999999999837	emotion	2.8941999999999837	right	correct	n/a	female	asian	asian	black	fear
190.3074	1.2837999999999852	control	1.2837999999999852	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3156	0.6505000000000223	control	0.6505000000000223	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3238	0.6611000000000047	control	0.6611000000000047	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.332	0.5426999999999964	control	0.5426999999999964	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3402	0.8512999999999806	control	0.8512999999999806	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3484	0.5390000000000157	control	0.5390000000000157	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3566	2.060500000000019	emotion	2.060500000000019	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3648	1.4052000000000078	emotion	1.4052000000000078	left	correct	n/a	female	black	asian	asian	fear
230.3729	2.019900000000007	emotion	2.019900000000007	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3811	2.396500000000003	emotion	2.396500000000003	left	correct	n/a	male	black	black	black	fear
240.3893	4.338099999999997	emotion	4.338099999999997	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3975	1.987799999999993	emotion	1.987799999999993	right	correct	n/a	female	asian	asian	black	anger
