onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0118	3.1540000000000017	control	3.1540000000000017	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0201	0.8445999999999998	control	0.8445999999999998	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0284	0.7001999999999988	control	0.7001999999999988	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0366	0.5338999999999992	control	0.5338999999999992	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0449	0.7795000000000023	control	0.7795000000000023	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0532	0.8791000000000011	control	0.8791000000000011	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0614	1.538800000000002	emotion	1.538800000000002	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0697	1.6643000000000043	emotion	1.6643000000000043	right	correct	n/a	male	black	black	black	anger
50.0779	1.3751000000000033	emotion	1.3751000000000033	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0862	1.462600000000002	emotion	1.462600000000002	left	correct	n/a	male	black	black	black	fear
60.0945	3.2942000000000036	emotion	3.2942000000000036	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1027	1.6979000000000042	emotion	1.6979000000000042	right	correct	n/a	female	asian	black	asian	fear
70.111	0.8506	control	0.8506	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1193	1.241100000000003	control	1.241100000000003	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1275	1.0169000000000068	control	1.0169000000000068	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1358	0.6315000000000026	control	0.6315000000000026	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.144	0.6281999999999925	control	0.6281999999999925	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1523	0.6608000000000089	control	0.6608000000000089	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1606	1.2922999999999973	emotion	1.2922999999999973	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1688	1.2149999999999892	emotion	1.2149999999999892	left	correct	n/a	male	black	black	black	anger
110.1771	1.631600000000006	emotion	1.631600000000006	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1854	1.863199999999992	emotion	1.863199999999992	right	correct	n/a	male	black	black	black	fear
120.1936	2.0948999999999955	emotion	2.0948999999999955	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2019	2.4455000000000098	emotion	2.4455000000000098	left	correct	n/a	female	asian	black	asian	anger
130.2101	1.0891999999999769	control	1.0891999999999769	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2184	0.531800000000004	control	0.531800000000004	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2267	0.947400000000016	control	0.947400000000016	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2349	1.1240999999999985	control	1.1240999999999985	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2432	0.9176999999999964	control	0.9176999999999964	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2515	0.922300000000007	control	0.922300000000007	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2597	1.75	emotion	1.75	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.268	1.5675999999999988	emotion	1.5675999999999988	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2763	1.9911000000000172	emotion	1.9911000000000172	right	correct	n/a	male	black	black	black	anger
175.2845	2.5028999999999826	emotion	2.5028999999999826	left	correct	n/a	female	black	asian	asian	anger
180.2928	1.572499999999991	emotion	1.572499999999991	right	correct	n/a	male	caucasian	caucasian	white	fear
185.301	1.0712000000000046	emotion	1.0712000000000046	right	correct	n/a	female	asian	asian	black	fear
190.3093	0.930800000000005	control	0.930800000000005	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3176	0.6584000000000003	control	0.6584000000000003	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3258	1.1601	control	1.1601	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3341	1.0016999999999996	control	1.0016999999999996	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3423	0.7774000000000001	control	0.7774000000000001	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3506	0.7190000000000225	control	0.7190000000000225	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3589	1.7024999999999864	emotion	1.7024999999999864	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3671	2.1433000000000106	emotion	2.1433000000000106	left	correct	n/a	female	black	asian	asian	fear
230.3754	2.5837999999999965	emotion	2.5837999999999965	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3837	1.7545000000000073	emotion	1.7545000000000073	left	correct	n/a	male	black	black	black	fear
240.3919	1.6480999999999995	emotion	1.6480999999999995	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4002	1.4057999999999993	emotion	1.4057999999999993	right	correct	n/a	female	asian	asian	black	anger
