onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0139	3.3726000000000003	control	3.3726000000000003	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0221	1.1653000000000002	control	1.1653000000000002	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0303	1.1668999999999983	control	1.1668999999999983	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0384	0.7757000000000005	control	0.7757000000000005	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0466	0.7892999999999972	control	0.7892999999999972	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0548	0.7468999999999966	control	0.7468999999999966	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.063	1.2364999999999995	emotion	1.2364999999999995	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0711	1.1240999999999985	emotion	1.1240999999999985	right	correct	n/a	male	black	black	black	anger
50.0793	0.980799999999995	emotion	0.980799999999995	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0875	1.159399999999998	emotion	1.159399999999998	left	correct	n/a	male	black	black	black	fear
60.0957	1.9268999999999963	emotion	1.9268999999999963	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1038	1.0866999999999933	emotion	1.0866999999999933	right	correct	n/a	female	asian	black	asian	fear
70.112	1.3003000000000071	control	1.3003000000000071	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1202	0.7279000000000053	control	0.7279000000000053	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1284	0.5705999999999989	control	0.5705999999999989	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1365	0.5842999999999989	control	0.5842999999999989	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1447	0.5690000000000026	control	0.5690000000000026	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1529	0.7424999999999926	control	0.7424999999999926	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1611	1.6661000000000001	emotion	1.6661000000000001	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1692	1.7897999999999996	emotion	1.7897999999999996	left	correct	n/a	male	black	black	black	anger
110.1774	1.945299999999989	emotion	1.945299999999989	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1856	1.6090000000000089	emotion	1.6090000000000089	right	correct	n/a	male	black	black	black	fear
120.1938	1.9545000000000101	emotion	1.9545000000000101	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2019	1.3813000000000102	emotion	1.3813000000000102	left	correct	n/a	female	asian	black	asian	anger
130.2101	1.0428999999999746	control	1.0428999999999746	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.2183	0.9414999999999907	control	0.9414999999999907	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2265	1.1662000000000035	control	1.1662000000000035	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2346	0.8468000000000018	control	0.8468000000000018	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2428	0.8325000000000102	control	0.8325000000000102	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.251	0.643100000000004	control	0.643100000000004	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2592	2.4136000000000024	emotion	2.4136000000000024	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2673	0.987400000000008	emotion	0.987400000000008	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2755	1.304000000000002	emotion	1.304000000000002	right	correct	n/a	male	black	black	black	anger
175.2837	1.0855999999999995	emotion	1.0855999999999995	right	incorrect	n/a	female	black	asian	asian	anger
180.2919	2.052199999999999	emotion	2.052199999999999	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3	1.163899999999984	emotion	1.163899999999984	right	correct	n/a	female	asian	asian	black	fear
190.3082	1.1674999999999898	control	1.1674999999999898	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3164	0.6492000000000075	control	0.6492000000000075	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3246	0.791799999999995	control	0.791799999999995	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3327	0.7604000000000042	control	0.7604000000000042	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3409	0.9490999999999872	control	0.9490999999999872	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3491	1.0016999999999996	control	1.0016999999999996	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3573	1.5842999999999847	emotion	1.5842999999999847	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3654	1.1129999999999995	emotion	1.1129999999999995	left	correct	n/a	female	black	asian	asian	fear
230.3736	1.0326000000000022	emotion	1.0326000000000022	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3818	1.248199999999997	emotion	1.248199999999997	left	correct	n/a	male	black	black	black	fear
240.39	1.7188000000000159	emotion	1.7188000000000159	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3981	1.3445000000000107	emotion	1.3445000000000107	right	correct	n/a	female	asian	asian	black	anger
