onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0167	4.2607	control	4.2607	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0249	1.7124000000000006	control	1.7124000000000006	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.033	2.2220999999999975	control	2.2220999999999975	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0412	2.8087000000000018	control	2.8087000000000018	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0494	2.442300000000003	control	2.442300000000003	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0576	2.3339	control	2.3339	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0657	1.4016999999999982	emotion	1.4016999999999982	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0739	1.7411999999999992	emotion	1.7411999999999992	right	correct	n/a	male	black	black	black	anger
50.0821	1.3329000000000022	emotion	1.3329000000000022	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0903	1.7194000000000003	emotion	1.7194000000000003	left	correct	n/a	male	black	black	black	fear
60.0984	1.6891999999999996	emotion	1.6891999999999996	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1066	1.419799999999995	emotion	1.419799999999995	right	correct	n/a	female	asian	black	asian	fear
70.1148	2.702299999999994	control	2.702299999999994	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.123	1.5009999999999906	control	1.5009999999999906	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1311	2.83059999999999	control	2.83059999999999	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1393	1.7693000000000012	control	1.7693000000000012	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1475	1.6699000000000126	control	1.6699000000000126	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1557	2.140500000000003	control	2.140500000000003	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1638	1.7783000000000015	emotion	1.7783000000000015	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.172	1.318799999999996	emotion	1.318799999999996	left	correct	n/a	male	black	black	black	anger
110.1802	1.7824999999999989	emotion	1.7824999999999989	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1884	1.230099999999993	emotion	1.230099999999993	right	correct	n/a	male	black	black	black	fear
120.1966	1.2146999999999935	emotion	1.2146999999999935	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2047	1.230400000000003	emotion	1.230400000000003	left	correct	n/a	female	asian	black	asian	anger
130.2129	1.5620000000000118	control	1.5620000000000118	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2211	0.9286999999999921	control	0.9286999999999921	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2293	1.2613000000000056	control	1.2613000000000056	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2374	1.8999000000000024	control	1.8999000000000024	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2456	2.4395000000000095	control	2.4395000000000095	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2538	2.176099999999991	control	2.176099999999991	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.262	1.5427999999999997	emotion	1.5427999999999997	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2701	0.9644999999999868	emotion	0.9644999999999868	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2783	1.5940999999999974	emotion	1.5940999999999974	right	correct	n/a	male	black	black	black	anger
175.2865	2.0327000000000055	emotion	2.0327000000000055	left	correct	n/a	female	black	asian	asian	anger
180.2947	1.3172999999999888	emotion	1.3172999999999888	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3028	0.981000000000023	emotion	0.981000000000023	right	correct	n/a	female	asian	asian	black	fear
190.311	1.6286000000000058	control	1.6286000000000058	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3192	1.8392000000000053	control	1.8392000000000053	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3274	1.6418999999999926	control	1.6418999999999926	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3355	2.1125000000000114	control	2.1125000000000114	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3437	2.3260999999999967	control	2.3260999999999967	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3519	3.5697000000000116	control	3.5697000000000116	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3601	3.632300000000015	emotion	3.632300000000015	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3682	1.9101	emotion	1.9101	left	correct	n/a	female	black	asian	asian	fear
230.3764	2.5257000000000005	emotion	2.5257000000000005	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3846	1.3492999999999995	emotion	1.3492999999999995	left	correct	n/a	male	black	black	black	fear
240.3928	0.9849000000000103	emotion	0.9849000000000103	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.401	1.392499999999984	emotion	1.392499999999984	left	incorrect	n/a	female	asian	asian	black	anger
