onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0143	1.199399999999999	control	1.199399999999999	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0226	1.3960000000000008	control	1.3960000000000008	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0308	1.0396999999999998	control	1.0396999999999998	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0391	0.8902999999999999	control	0.8902999999999999	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0473	1.0599999999999987	control	1.0599999999999987	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0556	1.0245000000000033	control	1.0245000000000033	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0638	2.0681999999999974	emotion	2.0681999999999974	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0721	1.7488000000000028	emotion	1.7488000000000028	right	correct	n/a	male	black	black	black	anger
50.0803	1.5364999999999966	emotion	1.5364999999999966	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0886	1.4181000000000026	emotion	1.4181000000000026	left	correct	n/a	male	black	black	black	fear
60.0968	4.9	emotion	n/a	n/a	miss	n/a	male	caucasian	caucasian	caucasian	anger
65.1051	2.3083000000000027	emotion	2.3083000000000027	right	correct	n/a	female	asian	black	asian	fear
70.1133	0.9061000000000092	control	0.9061000000000092	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1216	0.718599999999995	control	0.718599999999995	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1298	0.9363000000000028	control	0.9363000000000028	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1381	0.5879000000000048	control	0.5879000000000048	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1463	0.7296000000000049	control	0.7296000000000049	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1546	0.8820999999999941	control	0.8820999999999941	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1628	2.2027999999999963	emotion	2.2027999999999963	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1711	1.953400000000002	emotion	1.953400000000002	left	correct	n/a	male	black	black	black	anger
110.1793	2.7160999999999973	emotion	2.7160999999999973	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1876	1.5096999999999952	emotion	1.5096999999999952	right	correct	n/a	male	black	black	black	fear
120.1958	1.520399999999995	emotion	1.520399999999995	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2041	1.5919000000000096	emotion	1.5919000000000096	left	correct	n/a	female	asian	black	asian	anger
130.2123	1.223700000000008	control	1.223700000000008	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.2206	0.7043000000000177	control	0.7043000000000177	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2288	0.8788999999999874	control	0.8788999999999874	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2371	0.7934999999999945	control	0.7934999999999945	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2453	0.7262000000000057	control	0.7262000000000057	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2536	0.5668000000000006	control	0.5668000000000006	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2618	2.613400000000013	emotion	2.613400000000013	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2701	1.34699999999998	emotion	1.34699999999998	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2783	2.1066999999999894	emotion	2.1066999999999894	right	correct	n/a	male	black	black	black	anger
175.2866	2.7661999999999978	emotion	2.7661999999999978	left	correct	n/a	female	black	asian	asian	anger
180.2948	2.1788999999999987	emotion	2.1788999999999987	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3031	1.5494999999999948	emotion	1.5494999999999948	right	correct	n/a	female	asian	asian	black	fear
190.3113	0.7242000000000246	control	0.7242000000000246	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3196	0.9017999999999802	control	0.9017999999999802	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3278	0.8644999999999925	control	0.8644999999999925	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3361	0.6591000000000236	control	0.6591000000000236	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3443	0.652799999999985	control	0.652799999999985	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3526	0.6913000000000125	control	0.6913000000000125	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3608	1.643999999999977	emotion	1.643999999999977	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3691	1.509600000000006	emotion	1.509600000000006	left	correct	n/a	female	black	asian	asian	fear
230.3773	2.632300000000015	emotion	2.632300000000015	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3856	1.3298999999999808	emotion	1.3298999999999808	left	correct	n/a	male	black	black	black	fear
240.3938	1.9964999999999975	emotion	1.9964999999999975	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4021	3.3171000000000106	emotion	3.3171000000000106	right	correct	n/a	female	asian	asian	black	anger
