onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0119	2.9266999999999985	control	2.9266999999999985	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0201	3.8743000000000016	control	3.8743000000000016	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0283	4.636999999999997	control	4.636999999999997	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0366	3.7974999999999994	control	3.7974999999999994	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0448	2.139199999999999	control	2.139199999999999	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.053	2.1219000000000037	control	2.1219000000000037	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0612	3.1315000000000026	emotion	3.1315000000000026	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0694	2.5231999999999957	emotion	2.5231999999999957	right	correct	n/a	male	black	black	black	anger
50.0777	2.172699999999999	emotion	2.172699999999999	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0859	2.065399999999997	emotion	2.065399999999997	left	correct	n/a	male	black	black	black	fear
60.0941	2.017000000000003	emotion	2.017000000000003	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1023	1.696700000000007	emotion	1.696700000000007	right	correct	n/a	female	asian	black	asian	fear
70.1105	3.3053000000000026	control	3.3053000000000026	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1188	1.9329000000000036	control	1.9329000000000036	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.127	4.170500000000004	control	4.170500000000004	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1352	2.3442000000000007	control	2.3442000000000007	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1434	2.399799999999999	control	2.399799999999999	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1516	3.717500000000001	control	3.717500000000001	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1598	2.0970999999999975	emotion	2.0970999999999975	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1681	2.3337000000000074	emotion	2.3337000000000074	left	correct	n/a	male	black	black	black	anger
110.1763	1.5893999999999977	emotion	1.5893999999999977	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1845	1.4399999999999977	emotion	1.4399999999999977	right	correct	n/a	male	black	black	black	fear
120.1927	1.8936999999999955	emotion	1.8936999999999955	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2009	2.1972999999999985	emotion	2.1972999999999985	left	correct	n/a	female	asian	black	asian	anger
130.2092	1.2438999999999965	control	1.2438999999999965	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2174	1.7404999999999973	control	1.7404999999999973	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2256	1.154200000000003	control	1.154200000000003	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2338	0.802899999999994	control	0.802899999999994	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.242	1.2605000000000075	control	1.2605000000000075	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2502	0.9311999999999898	control	0.9311999999999898	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2585	2.0857000000000028	emotion	2.0857000000000028	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2667	1.3644000000000176	emotion	1.3644000000000176	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2749	1.9720000000000084	emotion	1.9720000000000084	right	correct	n/a	male	black	black	black	anger
175.2831	2.5457000000000107	emotion	2.5457000000000107	left	correct	n/a	female	black	asian	asian	anger
180.2913	1.9192999999999927	emotion	1.9192999999999927	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2996	2.146899999999988	emotion	2.146899999999988	right	correct	n/a	female	asian	asian	black	fear
190.3078	0.9986000000000104	control	0.9986000000000104	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.316	1.475200000000001	control	1.475200000000001	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3242	2.4958000000000027	control	2.4958000000000027	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3324	1.2554999999999836	control	1.2554999999999836	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3406	1.3611999999999966	control	1.3611999999999966	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3489	1.3367000000000075	control	1.3367000000000075	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3571	1.4793999999999983	emotion	1.4793999999999983	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3653	1.4420000000000073	emotion	1.4420000000000073	left	correct	n/a	female	black	asian	asian	fear
230.3735	2.253600000000006	emotion	2.253600000000006	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3817	3.1872999999999934	emotion	3.1872999999999934	left	correct	n/a	male	black	black	black	fear
240.39	2.6898000000000195	emotion	2.6898000000000195	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3982	1.8385000000000105	emotion	1.8385000000000105	right	correct	n/a	female	asian	asian	black	anger
