onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0159	3.6797000000000004	control	3.6797000000000004	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0241	0.9513999999999996	control	0.9513999999999996	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0324	1.1670000000000016	control	1.1670000000000016	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0406	1.044599999999999	control	1.044599999999999	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0488	0.7743000000000002	control	0.7743000000000002	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0571	0.9299000000000035	control	0.9299000000000035	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0653	1.7744999999999962	emotion	1.7744999999999962	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0735	2.0852000000000004	emotion	2.0852000000000004	right	correct	n/a	male	black	black	black	anger
50.0818	1.3498000000000019	emotion	1.3498000000000019	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.09	1.304399999999994	emotion	1.304399999999994	left	correct	n/a	male	black	black	black	fear
60.0983	1.8419999999999987	emotion	1.8419999999999987	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1065	1.7287000000000035	emotion	1.7287000000000035	right	correct	n/a	female	asian	black	asian	fear
70.1147	1.1013999999999982	control	1.1013999999999982	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.123	0.8108999999999895	control	0.8108999999999895	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1312	0.9125999999999976	control	0.9125999999999976	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1394	0.7013000000000034	control	0.7013000000000034	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1477	0.8378000000000014	control	0.8378000000000014	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1559	0.5865000000000009	control	0.5865000000000009	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1641	1.3271999999999906	emotion	1.3271999999999906	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1724	1.0197000000000003	emotion	1.0197000000000003	left	correct	n/a	male	black	black	black	anger
110.1806	1.2934000000000054	emotion	1.2934000000000054	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1888	1.6221000000000032	emotion	1.6221000000000032	right	correct	n/a	male	black	black	black	fear
120.1971	1.573599999999999	emotion	1.573599999999999	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2053	1.1843000000000075	emotion	1.1843000000000075	left	correct	n/a	female	asian	black	asian	anger
130.2136	0.7408999999999821	control	0.7408999999999821	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2218	0.6365999999999872	control	0.6365999999999872	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
140.23	0.6872000000000185	control	0.6872000000000185	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2383	0.6757999999999811	control	0.6757999999999811	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2465	0.6105000000000018	control	0.6105000000000018	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2547	0.6590999999999951	control	0.6590999999999951	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.263	1.1286999999999807	emotion	1.1286999999999807	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2712	1.0123000000000104	emotion	1.0123000000000104	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2794	1.7980000000000018	emotion	1.7980000000000018	right	correct	n/a	male	black	black	black	anger
175.2877	1.0216000000000065	emotion	1.0216000000000065	left	correct	n/a	female	black	asian	asian	anger
180.2959	1.0273000000000252	emotion	1.0273000000000252	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3041	1.4728999999999814	emotion	1.4728999999999814	right	correct	n/a	female	asian	asian	black	fear
190.3124	0.9114999999999895	control	0.9114999999999895	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3206	0.8200999999999965	control	0.8200999999999965	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3288	0.6278000000000077	control	0.6278000000000077	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3371	0.747399999999999	control	0.747399999999999	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3453	1.1781000000000006	control	1.1781000000000006	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3536	0.5737000000000023	control	0.5737000000000023	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3618	1.6003000000000043	emotion	1.6003000000000043	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.37	1.3678999999999917	emotion	1.3678999999999917	left	correct	n/a	female	black	asian	asian	fear
230.3783	1.1895000000000095	emotion	1.1895000000000095	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3865	1.2221999999999866	emotion	1.2221999999999866	left	correct	n/a	male	black	black	black	fear
240.3947	1.306900000000013	emotion	1.306900000000013	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.403	1.2194000000000074	emotion	1.2194000000000074	right	correct	n/a	female	asian	asian	black	anger
