onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0153	1.1264000000000003	control	1.1264000000000003	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0235	0.8950999999999993	control	0.8950999999999993	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0318	0.9505999999999979	control	0.9505999999999979	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.04	1.6903000000000006	control	1.6903000000000006	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0482	1.0919999999999987	control	1.0919999999999987	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0565	0.6325000000000003	control	0.6325000000000003	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0647	2.0441000000000003	emotion	2.0441000000000003	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0729	2.2287999999999997	emotion	2.2287999999999997	right	correct	n/a	male	black	black	black	anger
50.0812	1.7853999999999957	emotion	1.7853999999999957	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0894	1.5541000000000054	emotion	1.5541000000000054	left	correct	n/a	male	black	black	black	fear
60.0977	2.0585999999999984	emotion	2.0585999999999984	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1059	3.035199999999989	emotion	3.035199999999989	right	correct	n/a	female	asian	black	asian	fear
70.1141	1.166000000000011	control	1.166000000000011	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1224	0.6235999999999962	control	0.6235999999999962	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1306	1.0301999999999936	control	1.0301999999999936	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1388	1.1169000000000011	control	1.1169000000000011	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1471	1.0685000000000002	control	1.0685000000000002	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1553	1.0131000000000085	control	1.0131000000000085	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1635	2.159700000000001	emotion	2.159700000000001	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1718	1.5143999999999949	emotion	1.5143999999999949	left	correct	n/a	male	black	black	black	anger
110.18	2.7319999999999993	emotion	2.7319999999999993	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1882	2.669700000000006	emotion	2.669700000000006	right	correct	n/a	male	black	black	black	fear
120.1965	1.9831999999999965	emotion	1.9831999999999965	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2047	3.498899999999992	emotion	3.498899999999992	left	correct	n/a	female	asian	black	asian	anger
130.2129	1.1826000000000079	control	1.1826000000000079	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2212	1.7612000000000023	control	1.7612000000000023	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2294	0.7409000000000106	control	0.7409000000000106	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2377	0.8344000000000165	control	0.8344000000000165	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2459	0.8730999999999938	control	0.8730999999999938	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2541	0.7557000000000187	control	0.7557000000000187	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2624	3.3401999999999816	emotion	3.3401999999999816	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2706	1.907999999999987	emotion	1.907999999999987	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2788	1.4926000000000101	emotion	1.4926000000000101	right	correct	n/a	male	black	black	black	anger
175.2871	1.6101999999999919	emotion	1.6101999999999919	left	correct	n/a	female	black	asian	asian	anger
180.2953	3.6307999999999936	emotion	3.6307999999999936	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3035	1.4654999999999916	emotion	1.4654999999999916	right	correct	n/a	female	asian	asian	black	fear
190.3118	1.0090999999999894	control	1.0090999999999894	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.32	1.0007999999999981	control	1.0007999999999981	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3282	0.8004999999999995	control	0.8004999999999995	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3365	1.5490000000000066	control	1.5490000000000066	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3447	1.5237000000000194	control	1.5237000000000194	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3529	0.7922999999999831	control	0.7922999999999831	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3612	3.0279000000000167	emotion	3.0279000000000167	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3694	3.602499999999992	emotion	3.602499999999992	left	correct	n/a	female	black	asian	asian	fear
230.3777	2.1170999999999935	emotion	2.1170999999999935	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3859	4.152800000000013	emotion	4.152800000000013	left	correct	n/a	male	black	black	black	fear
240.3941	1.6444999999999936	emotion	1.6444999999999936	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4024	1.7680000000000007	emotion	1.7680000000000007	right	correct	n/a	female	asian	asian	black	anger
