onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0178	2.6077000000000012	control	2.6077000000000012	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.026	0.8763000000000005	control	0.8763000000000005	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0342	1.2149	control	1.2149	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0423	1.2185999999999986	control	1.2185999999999986	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0505	0.6842000000000006	control	0.6842000000000006	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0586	0.8879000000000019	control	0.8879000000000019	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0668	1.2064999999999984	emotion	1.2064999999999984	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.075	1.4340999999999937	emotion	1.4340999999999937	right	correct	n/a	male	black	black	black	anger
50.0831	1.0997999999999948	emotion	1.0997999999999948	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0913	1.1604000000000028	emotion	1.1604000000000028	left	correct	n/a	male	black	black	black	fear
60.0994	1.3300999999999945	emotion	1.3300999999999945	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1076	1.1345999999999918	emotion	1.1345999999999918	right	correct	n/a	female	asian	black	asian	fear
70.1158	0.7873000000000019	control	0.7873000000000019	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1239	0.6119999999999948	control	0.6119999999999948	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1321	0.6556000000000068	control	0.6556000000000068	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1402	0.4953000000000003	control	0.4953000000000003	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1484	0.9678000000000111	control	0.9678000000000111	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1566	0.7323999999999984	control	0.7323999999999984	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1647	1.6101000000000028	emotion	1.6101000000000028	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1729	1.0977000000000032	emotion	1.0977000000000032	left	correct	n/a	male	black	black	black	anger
110.1811	1.5703000000000031	emotion	1.5703000000000031	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1892	1.5379999999999967	emotion	1.5379999999999967	right	correct	n/a	male	black	black	black	fear
120.1974	1.7545999999999964	emotion	1.7545999999999964	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2055	1.4832999999999998	emotion	1.4832999999999998	left	correct	n/a	female	asian	black	asian	anger
130.2137	1.1399000000000115	control	1.1399000000000115	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2219	0.7454999999999927	control	0.7454999999999927	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.23	0.6591999999999985	control	0.6591999999999985	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
145.2382	0.5678000000000054	control	0.5678000000000054	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2463	0.7185000000000059	control	0.7185000000000059	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2545	0.6870999999999867	control	0.6870999999999867	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2627	1.979600000000005	emotion	1.979600000000005	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2708	1.7042999999999893	emotion	1.7042999999999893	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.279	1.7678999999999974	emotion	1.7678999999999974	right	correct	n/a	male	black	black	black	anger
175.2872	1.4384999999999764	emotion	1.4384999999999764	left	correct	n/a	female	black	asian	asian	anger
180.2953	1.1552000000000078	emotion	1.1552000000000078	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3035	1.2357999999999834	emotion	1.2357999999999834	right	correct	n/a	female	asian	asian	black	fear
190.3116	0.6285000000000025	control	0.6285000000000025	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3198	0.5691000000000201	control	0.5691000000000201	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.328	0.5896999999999935	control	0.5896999999999935	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3361	0.7494000000000085	control	0.7494000000000085	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3443	0.900999999999982	control	0.900999999999982	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3524	0.770700000000005	control	0.770700000000005	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3606	2.7401999999999873	emotion	2.7401999999999873	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3688	1.4368000000000052	emotion	1.4368000000000052	left	correct	n/a	female	black	asian	asian	fear
230.3769	1.2915999999999883	emotion	1.2915999999999883	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3851	1.2310999999999979	emotion	1.2310999999999979	left	correct	n/a	male	black	black	black	fear
240.3932	1.2689000000000021	emotion	1.2689000000000021	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4014	1.751400000000018	emotion	1.751400000000018	right	correct	n/a	female	asian	asian	black	anger
