onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0144	1.2232000000000003	control	1.2232000000000003	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0226	0.9688999999999997	control	0.9688999999999997	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0308	1.2995000000000019	control	1.2995000000000019	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.039	1.0472000000000001	control	1.0472000000000001	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0473	0.9557000000000002	control	0.9557000000000002	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0555	0.8753999999999991	control	0.8753999999999991	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0637	1.4291000000000054	emotion	1.4291000000000054	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0719	1.6966999999999999	emotion	1.6966999999999999	right	correct	n/a	male	black	black	black	anger
50.0801	1.4102999999999994	emotion	1.4102999999999994	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0884	1.6049000000000007	emotion	1.6049000000000007	left	correct	n/a	male	black	black	black	fear
60.0965	1.8145999999999987	emotion	1.8145999999999987	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1048	1.4932000000000016	emotion	1.4932000000000016	right	correct	n/a	female	asian	black	asian	fear
70.113	0.8699000000000012	control	0.8699000000000012	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1212	1.0095000000000027	control	1.0095000000000027	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1295	1.2711000000000041	control	1.2711000000000041	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1377	0.7047000000000025	control	0.7047000000000025	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1459	0.9474000000000018	control	0.9474000000000018	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1541	0.7079999999999984	control	0.7079999999999984	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1623	2.1726000000000028	emotion	2.1726000000000028	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1706	2.313200000000009	emotion	2.313200000000009	left	correct	n/a	male	black	black	black	anger
110.1788	3.061800000000005	emotion	3.061800000000005	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.187	1.4284999999999997	emotion	1.4284999999999997	right	correct	n/a	male	black	black	black	fear
120.1952	1.9621999999999957	emotion	1.9621999999999957	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2034	1.578800000000001	emotion	1.578800000000001	left	correct	n/a	female	asian	black	asian	anger
130.2117	0.851399999999984	control	0.851399999999984	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2199	0.960000000000008	control	0.960000000000008	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2281	0.7916999999999916	control	0.7916999999999916	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2363	0.6544000000000096	control	0.6544000000000096	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2445	0.8130000000000166	control	0.8130000000000166	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2528	1.3064999999999998	control	1.3064999999999998	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.261	2.1812000000000182	emotion	2.1812000000000182	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2692	2.2138999999999953	emotion	2.2138999999999953	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2774	2.9894999999999925	emotion	2.9894999999999925	right	correct	n/a	male	black	black	black	anger
175.2857	2.1051000000000215	emotion	2.1051000000000215	left	correct	n/a	female	black	asian	asian	anger
180.2939	1.1476999999999862	emotion	1.1476999999999862	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3021	2.186399999999992	emotion	2.186399999999992	right	correct	n/a	female	asian	asian	black	fear
190.3103	0.825099999999992	control	0.825099999999992	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3185	0.7576999999999998	control	0.7576999999999998	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3268	0.7002999999999986	control	0.7002999999999986	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.335	0.9218999999999937	control	0.9218999999999937	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3432	0.9076000000000022	control	0.9076000000000022	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3514	0.9461999999999762	control	0.9461999999999762	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3596	1.5878999999999905	emotion	1.5878999999999905	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3679	1.2533999999999992	emotion	1.2533999999999992	left	correct	n/a	female	black	asian	asian	fear
230.3761	1.4790999999999883	emotion	1.4790999999999883	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3843	1.9447000000000116	emotion	1.9447000000000116	left	correct	n/a	male	black	black	black	fear
240.3925	1.3194000000000017	emotion	1.3194000000000017	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4007	1.4650000000000034	emotion	1.4650000000000034	right	correct	n/a	female	asian	asian	black	anger
