,0,1,2,3,4,5,6,7,8,9
0,-0.12572919363573792,-0.49522474546869616,1.3581884370719455,-0.4734967978124039,-0.5919039424700773,1.4326230094894048,-0.46920953211043503,1.4320820482209058,-0.49662632545856267,-0.5707029578263428
1,0.36906317592102456,-0.7494732165692192,2.0443222424719316,-0.7331290140079855,-0.947730238309487,1.8547991419583458,-0.7143863980234818,1.3263846475008156,-0.7514319726699116,-0.6984183682720329
2,-2.4021474377246874,-2.411898430899394,6.961039274733332,-2.2916397453126027,-3.045623217587068,5.618628073645115,-2.3345875568558463,5.714700748094389,-2.4352601370918894,-2.3732115710013493
3,0.8847218435349995,-0.43859669322781875,1.1296964832242298,-0.43153311878115563,-0.5027372661687134,1.001104844459124,-0.41301867239574697,0.6057948414152242,-0.4373315062510872,-0.39810075580905563
4,0.4249006720293488,-0.4743385637944316,1.3667024621445916,-0.44892783721448837,-0.5404236463856196,0.9034898522592947,-0.4525396865858635,1.129380612256397,-0.4772291066024043,-0.43101475810682444
5,0.7668204337399922,-0.2785129596466714,0.8003649087037734,-0.2628821187100366,-0.26900691429335194,0.41559958875526154,-0.27200959664862373,0.6568408851275278,-0.2805878807343294,-0.27662634629354205
6,0.742559556535911,-0.27188786706297213,0.7765336559571088,-0.2572333473463373,-0.2619300046590455,0.4002149676192781,-0.2655183710679109,0.6790744854695789,-0.2742573822031671,-0.2675556932424441
7,0.68807015893888,-0.2414081313266001,0.6937848529780992,-0.2279230452443227,-0.23086334591433755,0.4110230054461488,-0.23294021719071675,0.6421424713353077,-0.24226895721925565,-0.259616791803203
8,0.6858332030179675,-0.24213042774137095,0.6953193900688454,-0.22854490385746218,-0.23204734563453644,0.4151792978080911,-0.23415453000432707,0.6473744095073933,-0.2429963560291697,-0.2638327371354311
9,0.635968906907252,-0.22744007664855712,0.6475970856811243,-0.2152325347753621,-0.22071797321352507,0.4366599073631595,-0.22223709504201586,0.6401642682737283,-0.22858012049515672,-0.24618236805064725
10,0.6194463863259101,-0.22315036969391078,0.6315508503725904,-0.21125469293214955,-0.2175816834294948,0.45151834453009226,-0.21807884681604922,0.6338513403852595,-0.22426677280543905,-0.24203455593680875
11,0.614365565721048,-0.2211549051014303,0.6001083587716793,-0.21079730760487034,-0.21863599542155476,0.47332518022446485,-0.21805503858575118,0.6393523047777092,-0.22269417032732433,-0.23581399245397056
12,0.6215884812866533,-0.2281140609112365,0.5895815119030032,-0.219455925771528,-0.22910006194746282,0.5072212189820743,-0.2257428591197917,0.6565007567507886,-0.22985440041469773,-0.24262466075780256
13,0.687890146297551,-0.25102263818257614,0.5615810993364698,-0.24784902813420234,-0.25761183621757106,0.5865769051128568,-0.2509393855568671,0.6826471651073934,-0.25314486472110054,-0.2581275630419539
14,0.7950712181915146,-0.2963891066205346,0.5641977378197358,-0.30172727163432955,-0.31326626065429086,0.7246044972246365,-0.2966958094990638,0.7214753749802401,-0.29863460789465573,-0.2986357719132526
15,1.3432001322782166,-0.5048532276986412,0.6729510751330887,-0.549927915472295,-0.5549846881213811,1.293703065673519,-0.50795194440441,0.792900394923596,-0.5069778331134891,-0.4780590591982035
16,1.7998867917780759,-0.6930222539698044,0.8680884725970496,-0.7767030796377818,-0.7741640652496166,1.8146321216024954,-0.6917295992242934,0.7933129637306141,-0.694303799276757,-0.6459975523499814
17,2.827927556938417,-1.041839375938222,0.972736523670472,-1.1953579496152063,-1.1445545748843313,2.6057812524282276,-1.0612774902953344,1.037468398411366,-1.0469177993237935,-0.9539665413915952
18,3.3985352555080572,-1.2462842459962562,1.1575880812081385,-1.433957277271149,-1.3642753521831552,2.9818058714711975,-1.2917719455367322,1.190474385112226,-1.2539664143273273,-1.1381483579849991
19,10.998306176209821,-3.974796910873227,3.939919671960645,-4.628554283117312,-4.297867103329981,8.1391074379388,-4.32167915995006,2.7200947069186476,-3.9992434463294444,-3.5752870894278894
20,21.170018835509676,-7.567217941146744,8.227963433164708,-8.740356577108049,-8.110531049118201,13.07552132703036,-8.589967533795718,5.960731202131934,-7.628577203940343,-6.797584492727628
21,48.96033130351566,-17.2390299924567,22.967640056508,-19.54308620888609,-18.174835836861106,20.573041071933215,-20.802779370532228,17.118982130955935,-17.411372279896888,-15.448890874279794
22,7.484215427625518,-2.6319901535044714,4.159177312939516,-2.9052487257573216,-2.763321985436782,2.6542028641488455,-3.277444912478356,3.296741396965649,-2.657736252059067,-2.35859497244353
23,5.558577466958896,-1.951098071845147,3.5821945854955985,-2.1186598665206926,-2.0335730954759392,1.437420480002188,-2.483771688690639,2.72833486301877,-1.969886502889747,-1.7495381700532873
24,6.607552717850814,-2.3324940880078446,4.475235107947255,-2.5339483634848827,-2.4512102943601084,1.5321446774745147,-2.994400616977139,3.1432160689972224,-2.355290499764694,-2.0908047096751377
25,5.4863733010398095,-1.9463122336347773,3.9831038209165444,-2.1106301687736777,-2.05386055817715,1.2336987345089738,-2.489400719405243,2.6070929200015036,-1.964537459365961,-1.745527637110021
26,3.076176963719048,-1.105742224835422,2.4174419950704302,-1.180500281563714,-1.178754268100043,0.9131644413986955,-1.4024180959924295,1.5658644658575736,-1.1140612845542397,-0.991171710999899
27,2.1127861262546115,-0.7672059781090715,1.7583183192004967,-0.8071923415944414,-0.8218805035936332,0.7987856012175112,-0.9583835793309654,1.1438924457219486,-0.7713456047407169,-0.6877744850257397
28,1.6527708627330855,-0.6143080044622213,1.468712136160381,-0.6371403826173266,-0.6672446798150248,0.7816903423990413,-0.741473030570918,0.923576454860824,-0.6162081516643662,-0.5503755470234745
29,1.2272918684624303,-0.4521716848891586,1.0821965943318939,-0.4614184102177915,-0.4930269293039856,0.7531774285688885,-0.5365782967216268,0.7389955928544345,-0.4529114408954848,-0.4055547221895999
30,0.9604097807593461,-0.3660205870543778,0.9199102326610946,-0.36587883394213316,-0.4024117227845581,0.706063924095334,-0.418963194550263,0.6612236998024277,-0.36613698856494403,-0.3281963104219264
31,0.8331251236810939,-0.3245264260481612,0.8336435358290977,-0.3211017657699523,-0.3551663149543864,0.7415467653711459,-0.3589879723300642,0.5673961693326675,-0.3244491450447388,-0.2914799700667019
