onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0154	3.9231999999999996	control	3.9231999999999996	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0237	4.3407	control	4.3407	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0319	2.5944000000000003	control	2.5944000000000003	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0401	1.9421	control	1.9421	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0483	1.6047999999999973	control	1.6047999999999973	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0565	1.7263999999999982	control	1.7263999999999982	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0648	3.5078999999999994	emotion	3.5078999999999994	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.073	3.6814999999999998	emotion	3.6814999999999998	right	correct	n/a	male	black	black	black	anger
50.0812	3.5641999999999996	emotion	3.5641999999999996	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0894	3.556899999999999	emotion	3.556899999999999	left	correct	n/a	male	black	black	black	fear
60.0976	2.5756000000000014	emotion	2.5756000000000014	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1059	2.1440999999999946	emotion	2.1440999999999946	right	correct	n/a	female	asian	black	asian	fear
70.1141	1.1328000000000031	control	1.1328000000000031	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1223	2.628399999999999	control	2.628399999999999	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1305	0.9801000000000073	control	0.9801000000000073	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1387	0.8906999999999954	control	0.8906999999999954	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.147	1.0782999999999987	control	1.0782999999999987	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1552	0.890900000000002	control	0.890900000000002	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1634	2.2845999999999975	emotion	2.2845999999999975	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1716	2.1833000000000027	emotion	2.1833000000000027	right	incorrect	n/a	male	black	black	black	anger
110.1798	4.9	emotion	n/a	n/a	miss	n/a	female	caucasian	caucasian	caucasian	fear
115.1881	3.6033999999999935	emotion	3.6033999999999935	right	correct	n/a	male	black	black	black	fear
120.1963	4.9	emotion	n/a	n/a	miss	n/a	male	caucasian	caucasian	caucasian	fear
125.2045	4.553699999999992	emotion	4.553699999999992	left	correct	n/a	female	asian	black	asian	anger
130.2127	0.9743999999999744	control	0.9743999999999744	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.221	1.1519999999999868	control	1.1519999999999868	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
140.2292	1.3966000000000065	control	1.3966000000000065	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2374	0.8733000000000004	control	0.8733000000000004	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2456	4.29079999999999	control	4.29079999999999	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2538	0.7915999999999883	control	0.7915999999999883	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2621	2.9860999999999933	emotion	2.9860999999999933	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2703	2.9347000000000207	emotion	2.9347000000000207	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2785	2.8303999999999974	emotion	2.8303999999999974	right	correct	n/a	male	black	black	black	anger
175.2867	4.9	emotion	n/a	n/a	miss	n/a	female	black	asian	asian	anger
180.2949	2.608699999999999	emotion	2.608699999999999	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3032	1.7323000000000093	emotion	1.7323000000000093	right	correct	n/a	female	asian	asian	black	fear
190.3114	2.3319000000000187	control	2.3319000000000187	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3196	0.7595999999999776	control	0.7595999999999776	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3278	1.2553000000000054	control	1.2553000000000054	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.336	2.9528999999999996	control	2.9528999999999996	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3443	0.9344999999999857	control	0.9344999999999857	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3525	1.5851000000000113	control	1.5851000000000113	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3607	1.6448000000000036	emotion	1.6448000000000036	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3689	1.7053999999999974	emotion	1.7053999999999974	left	correct	n/a	female	black	asian	asian	fear
230.3771	3.109999999999985	emotion	3.109999999999985	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3854	2.6636000000000024	emotion	2.6636000000000024	left	correct	n/a	male	black	black	black	fear
240.3936	3.248199999999997	emotion	3.248199999999997	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4018	3.2498999999999967	emotion	3.2498999999999967	right	correct	n/a	female	asian	asian	black	anger
