onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0157	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
15.0239	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
20.0321	0.5882000000000005	control	0.5882000000000005	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0403	2.1488000000000014	control	2.1488000000000014	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0485	0.7264999999999979	control	0.7264999999999979	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0567	0.548099999999998	control	0.548099999999998	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0649	0.6897999999999982	emotion	0.6897999999999982	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0731	0.7144000000000048	emotion	0.7144000000000048	left	incorrect	n/a	male	black	black	black	anger
50.0813	3.3930000000000007	emotion	3.3930000000000007	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0895	1.8796999999999997	emotion	1.8796999999999997	left	correct	n/a	male	black	black	black	fear
60.0977	0.9522999999999939	emotion	0.9522999999999939	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1059	0.8389999999999986	emotion	0.8389999999999986	left	incorrect	n/a	female	asian	black	asian	fear
70.1141	0.766600000000011	control	0.766600000000011	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1223	0.5343000000000018	control	0.5343000000000018	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1305	0.48690000000000566	control	0.48690000000000566	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1387	0.7325000000000017	control	0.7325000000000017	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1469	0.7211999999999961	control	0.7211999999999961	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1551	0.8247999999999962	control	0.8247999999999962	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1633	0.767399999999995	emotion	0.767399999999995	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1715	1.6580000000000013	emotion	1.6580000000000013	left	correct	n/a	male	black	black	black	anger
110.1797	0.7456999999999994	emotion	0.7456999999999994	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1879	0.5464000000000055	emotion	0.5464000000000055	left	incorrect	n/a	male	black	black	black	fear
120.1961	0.8689999999999998	emotion	0.8689999999999998	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2043	0.7875999999999976	emotion	0.7875999999999976	left	correct	n/a	female	asian	black	asian	anger
130.2125	0.49330000000000496	control	0.49330000000000496	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2208	0.40680000000000405	control	0.40680000000000405	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.229	0.40039999999999054	control	0.40039999999999054	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2372	0.3920999999999992	control	0.3920999999999992	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2454	0.39170000000001437	control	0.39170000000001437	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2536	0.7952999999999975	control	0.7952999999999975	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2618	0.7840000000000202	emotion	0.7840000000000202	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.27	0.502600000000001	emotion	0.502600000000001	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2782	0.5432999999999879	emotion	0.5432999999999879	left	incorrect	n/a	male	black	black	black	anger
175.2864	0.5759000000000185	emotion	0.5759000000000185	left	correct	n/a	female	black	asian	asian	anger
180.2946	0.6674999999999898	emotion	0.6674999999999898	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3028	0.46520000000001005	emotion	0.46520000000001005	left	incorrect	n/a	female	asian	asian	black	fear
190.311	0.7307999999999879	control	0.7307999999999879	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3192	0.5165000000000077	control	0.5165000000000077	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3274	0.3540999999999883	control	0.3540999999999883	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3356	0.40280000000001337	control	0.40280000000001337	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3438	0.47640000000001237	control	0.47640000000001237	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.352	0.6020000000000039	control	0.6020000000000039	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3602	0.5687000000000069	emotion	0.5687000000000069	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3684	0.8962999999999965	emotion	0.8962999999999965	left	correct	n/a	female	black	asian	asian	fear
230.3766	0.5538999999999987	emotion	0.5538999999999987	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3848	0.7044999999999959	emotion	0.7044999999999959	left	correct	n/a	male	black	black	black	fear
240.393	0.7752000000000123	emotion	0.7752000000000123	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4012	0.8708000000000027	emotion	0.8708000000000027	left	incorrect	n/a	female	asian	asian	black	anger
