onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0167	1.194799999999999	control	1.194799999999999	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0248	1.7904999999999998	control	1.7904999999999998	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.033	1.3120999999999974	control	1.3120999999999974	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0412	1.0257000000000005	control	1.0257000000000005	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0494	0.9794000000000018	control	0.9794000000000018	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0575	0.9151000000000025	control	0.9151000000000025	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0657	1.6486000000000018	emotion	1.6486000000000018	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0739	1.4362999999999957	emotion	1.4362999999999957	right	correct	n/a	male	black	black	black	anger
50.0821	1.2139000000000024	emotion	1.2139000000000024	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0902	1.0755999999999943	emotion	1.0755999999999943	left	correct	n/a	male	black	black	black	fear
60.0984	1.3622000000000014	emotion	1.3622000000000014	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1066	1.3048000000000002	emotion	1.3048000000000002	right	correct	n/a	female	asian	black	asian	fear
70.1148	1.1414000000000044	control	1.1414000000000044	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.123	1.3049999999999926	control	1.3049999999999926	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1311	1.327699999999993	control	1.327699999999993	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1393	0.7483999999999895	control	0.7483999999999895	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1475	0.5950000000000131	control	0.5950000000000131	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1557	0.6876000000000033	control	0.6876000000000033	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1638	1.4343000000000075	emotion	1.4343000000000075	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.172	1.285800000000009	emotion	1.285800000000009	left	correct	n/a	male	black	black	black	anger
110.1802	1.825400000000002	emotion	1.825400000000002	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1884	1.2420999999999935	emotion	1.2420999999999935	right	correct	n/a	male	black	black	black	fear
120.1965	1.075800000000001	emotion	1.075800000000001	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2047	1.2193999999999932	emotion	1.2193999999999932	left	correct	n/a	female	asian	black	asian	anger
130.2129	0.6950000000000216	control	0.6950000000000216	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2211	0.8375999999999806	control	0.8375999999999806	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2293	0.7522999999999911	control	0.7522999999999911	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
145.2374	0.6239999999999952	control	0.6239999999999952	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2456	0.6085999999999956	control	0.6085999999999956	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2538	0.7801999999999794	control	0.7801999999999794	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.262	1.6607999999999947	emotion	1.6607999999999947	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2701	1.0434999999999945	emotion	1.0434999999999945	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2783	1.2590999999999894	emotion	1.2590999999999894	right	correct	n/a	male	black	black	black	anger
175.2865	1.1687000000000012	emotion	1.1687000000000012	left	correct	n/a	female	black	asian	asian	anger
180.2947	1.0062999999999818	emotion	1.0062999999999818	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3028	0.9120000000000061	emotion	0.9120000000000061	right	correct	n/a	female	asian	asian	black	fear
190.311	0.7107000000000028	control	0.7107000000000028	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3192	0.7692000000000121	control	0.7692000000000121	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3274	0.7438999999999965	control	0.7438999999999965	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3355	0.5936000000000092	control	0.5936000000000092	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3437	0.6441999999999837	control	0.6441999999999837	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3519	0.7307999999999879	control	0.7307999999999879	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3601	1.0404000000000053	emotion	1.0404000000000053	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3683	1.0889999999999986	emotion	1.0889999999999986	left	correct	n/a	female	black	asian	asian	fear
230.3764	1.1517000000000053	emotion	1.1517000000000053	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3846	1.0242999999999824	emotion	1.0242999999999824	left	correct	n/a	male	black	black	black	fear
240.3928	1.0118999999999971	emotion	1.0118999999999971	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.401	1.2164999999999964	emotion	1.2164999999999964	right	correct	n/a	female	asian	asian	black	anger
