onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0147	1.5388000000000002	control	1.5388000000000002	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0228	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
20.031	4.109000000000002	control	4.109000000000002	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0392	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
30.0474	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
35.0555	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
40.0637	4.9	emotion	n/a	n/a	miss	n/a	female	caucasian	caucasian	caucasian	fear
45.0719	4.9	emotion	n/a	n/a	miss	n/a	male	black	black	black	anger
50.0801	4.9	emotion	n/a	n/a	miss	n/a	female	caucasian	caucasian	caucasian	anger
55.0882	4.9	emotion	n/a	n/a	miss	n/a	male	black	black	black	fear
60.0964	2.6181999999999945	emotion	2.6181999999999945	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1046	4.9	emotion	n/a	n/a	miss	n/a	female	asian	black	asian	fear
70.1128	1.703400000000002	control	1.703400000000002	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1209	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
80.1291	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
85.1373	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
90.1455	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
95.1536	3.394599999999997	control	3.394599999999997	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1618	4.9	emotion	n/a	n/a	miss	n/a	female	caucasian	caucasian	caucasian	anger
105.17	2.663899999999998	emotion	2.663899999999998	left	correct	n/a	male	black	black	black	anger
110.1782	1.6075000000000017	emotion	1.6075000000000017	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1863	4.9	emotion	n/a	n/a	miss	n/a	male	black	black	black	fear
120.1945	1.3308999999999997	emotion	1.3308999999999997	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2027	1.7124000000000024	emotion	1.7124000000000024	left	correct	n/a	female	asian	black	asian	anger
130.2109	1.369100000000003	control	1.369100000000003	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.219	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
140.2272	1.1023999999999887	control	1.1023999999999887	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2354	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
150.2436	2.725500000000011	control	2.725500000000011	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2517	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
160.2599	4.9	emotion	n/a	n/a	miss	n/a	male	caucasian	caucasian	caucasian	anger
165.2681	4.9	emotion	n/a	n/a	miss	n/a	female	caucasian	caucasian	caucasian	fear
170.2763	2.4671000000000163	emotion	2.4671000000000163	left	incorrect	n/a	male	black	black	black	anger
175.2844	2.7676999999999907	emotion	2.7676999999999907	left	correct	n/a	female	black	asian	asian	anger
180.2926	1.5774000000000115	emotion	1.5774000000000115	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3008	4.9	emotion	n/a	n/a	miss	n/a	female	asian	asian	black	fear
190.309	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
195.3171	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
200.3253	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
205.3335	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
210.3417	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
215.3498	0.627900000000011	control	0.627900000000011	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.358	4.9	emotion	n/a	n/a	miss	n/a	male	caucasian	caucasian	caucasian	fear
225.3662	1.761099999999999	emotion	1.761099999999999	left	correct	n/a	female	black	asian	asian	fear
230.3744	2.726699999999994	emotion	2.726699999999994	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3826	3.8822000000000116	emotion	3.8822000000000116	left	correct	n/a	male	black	black	black	fear
240.3907	4.9	emotion	n/a	n/a	miss	n/a	female	caucasian	caucasian	caucasian	anger
245.3989	4.9	emotion	n/a	n/a	miss	n/a	female	asian	asian	black	anger
