onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0169	4.208600000000001	control	4.208600000000001	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0251	2.7203999999999997	control	2.7203999999999997	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0333	1.6440999999999981	control	1.6440999999999981	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0416	1.2386000000000017	control	1.2386000000000017	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0498	1.2632999999999974	control	1.2632999999999974	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.058	0.826900000000002	control	0.826900000000002	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0662	2.849499999999999	emotion	2.849499999999999	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0744	1.8171999999999997	emotion	1.8171999999999997	right	correct	n/a	male	black	black	black	anger
50.0827	1.6828000000000003	emotion	1.6828000000000003	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0909	2.2584000000000017	emotion	2.2584000000000017	left	correct	n/a	male	black	black	black	fear
60.0991	2.1189999999999998	emotion	2.1189999999999998	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1073	1.3117000000000019	emotion	1.3117000000000019	right	correct	n/a	female	asian	black	asian	fear
70.1155	0.9553999999999974	control	0.9553999999999974	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1238	0.703000000000003	control	0.703000000000003	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.132	0.9505999999999943	control	0.9505999999999943	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1402	0.6753000000000071	control	0.6753000000000071	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1484	1.0538999999999987	control	1.0538999999999987	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1566	0.8276000000000039	control	0.8276000000000039	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1648	1.5901999999999958	emotion	1.5901999999999958	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1731	1.675699999999992	emotion	1.675699999999992	left	correct	n/a	male	black	black	black	anger
110.1813	2.5974000000000075	emotion	2.5974000000000075	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1895	1.288000000000011	emotion	1.288000000000011	right	correct	n/a	male	black	black	black	fear
120.1977	1.4236999999999966	emotion	1.4236999999999966	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2059	1.2413999999999987	emotion	1.2413999999999987	left	correct	n/a	female	asian	black	asian	anger
130.2142	0.9719000000000051	control	0.9719000000000051	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2224	0.9686000000000092	control	0.9686000000000092	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2306	0.8532999999999902	control	0.8532999999999902	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
145.2388	1.0818999999999903	control	1.0818999999999903	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.247	0.7325999999999908	control	0.7325999999999908	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2553	0.9780999999999835	control	0.9780999999999835	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2635	1.494799999999998	emotion	1.494799999999998	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2717	1.0694000000000017	emotion	1.0694000000000017	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2799	1.3101000000000056	emotion	1.3101000000000056	right	correct	n/a	male	black	black	black	anger
175.2881	2.348700000000008	emotion	2.348700000000008	left	correct	n/a	female	black	asian	asian	anger
180.2963	1.2203999999999837	emotion	1.2203999999999837	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3046	1.0399000000000171	emotion	1.0399000000000171	right	correct	n/a	female	asian	asian	black	fear
190.3128	0.7785999999999831	control	0.7785999999999831	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.321	0.8342000000000098	control	0.8342000000000098	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3292	0.6639000000000124	control	0.6639000000000124	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3374	0.5615999999999985	control	0.5615999999999985	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3457	0.8071000000000197	control	0.8071000000000197	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3539	0.9706999999999937	control	0.9706999999999937	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3621	1.3314000000000021	emotion	1.3314000000000021	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3703	0.9520000000000266	emotion	0.9520000000000266	left	correct	n/a	female	black	asian	asian	fear
230.3785	1.648699999999991	emotion	1.648699999999991	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3868	1.1322000000000116	emotion	1.1322000000000116	left	correct	n/a	male	black	black	black	fear
240.395	2.4307999999999765	emotion	2.4307999999999765	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4032	1.1694999999999993	emotion	1.1694999999999993	right	correct	n/a	female	asian	asian	black	anger
