onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0156	1.7931000000000008	control	1.7931000000000008	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0239	1.7337000000000007	control	1.7337000000000007	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0321	1.0954000000000015	control	1.0954000000000015	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0404	1.3208999999999982	control	1.3208999999999982	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0486	1.5606000000000009	control	1.5606000000000009	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0568	4.836199999999998	control	4.836199999999998	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0651	2.1957999999999984	emotion	2.1957999999999984	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0733	1.9794999999999945	emotion	1.9794999999999945	right	correct	n/a	male	black	black	black	anger
50.0815	1.5371999999999986	emotion	1.5371999999999986	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0898	1.3216999999999999	emotion	1.3216999999999999	left	correct	n/a	male	black	black	black	fear
60.098	1.9682999999999993	emotion	1.9682999999999993	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1062	1.7510000000000048	emotion	1.7510000000000048	left	incorrect	n/a	female	asian	black	asian	fear
70.1145	1.1775999999999982	control	1.1775999999999982	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1227	1.7543000000000006	control	1.7543000000000006	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1309	2.1829000000000036	control	2.1829000000000036	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1392	1.9375	control	1.9375	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1474	1.8622000000000014	control	1.8622000000000014	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1557	1.1937000000000069	control	1.1937000000000069	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1639	1.7653999999999996	emotion	1.7653999999999996	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1721	1.9680999999999926	emotion	1.9680999999999926	left	correct	n/a	male	black	black	black	anger
110.1804	1.74969999999999	emotion	1.74969999999999	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1886	2.4303000000000026	emotion	2.4303000000000026	right	correct	n/a	male	black	black	black	fear
120.1968	1.1380000000000052	emotion	1.1380000000000052	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2051	1.0285999999999973	emotion	1.0285999999999973	left	correct	n/a	female	asian	black	asian	anger
130.2133	1.5021999999999878	control	1.5021999999999878	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2215	0.8289000000000044	control	0.8289000000000044	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
140.2298	1.859499999999997	control	1.859499999999997	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.238	0.8991000000000042	control	0.8991000000000042	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2462	0.944800000000015	control	0.944800000000015	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2545	2.129400000000004	control	2.129400000000004	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2627	1.8730000000000189	emotion	1.8730000000000189	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.271	1.3856000000000108	emotion	1.3856000000000108	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2792	1.6502999999999872	emotion	1.6502999999999872	right	correct	n/a	male	black	black	black	anger
175.2874	2.7179000000000144	emotion	2.7179000000000144	left	correct	n/a	female	black	asian	asian	anger
180.2957	1.359499999999997	emotion	1.359499999999997	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3039	2.7670999999999992	emotion	2.7670999999999992	right	correct	n/a	female	asian	asian	black	fear
190.3121	1.3829000000000065	control	1.3829000000000065	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3204	0.9793999999999983	control	0.9793999999999983	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3286	1.1321000000000083	control	1.1321000000000083	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3368	1.6066999999999894	control	1.6066999999999894	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3451	1.5932999999999993	control	1.5932999999999993	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3533	0.9720000000000084	control	0.9720000000000084	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3615	1.4137000000000057	emotion	1.4137000000000057	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3698	2.287200000000013	emotion	2.287200000000013	left	correct	n/a	female	black	asian	asian	fear
230.378	2.003900000000016	emotion	2.003900000000016	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3863	1.7794999999999845	emotion	1.7794999999999845	left	correct	n/a	male	black	black	black	fear
240.3945	2.6251000000000033	emotion	2.6251000000000033	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4027	1.402799999999985	emotion	1.402799999999985	right	correct	n/a	female	asian	asian	black	anger
