onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0182	0.9514999999999993	control	0.9514999999999993	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0265	1.0341000000000005	control	1.0341000000000005	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0347	0.9507999999999974	control	0.9507999999999974	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.043	1.3364000000000011	control	1.3364000000000011	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0512	0.6920999999999999	control	0.6920999999999999	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0595	0.9346000000000032	control	0.9346000000000032	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0677	1.5683000000000007	emotion	1.5683000000000007	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.076	1.5198999999999998	emotion	1.5198999999999998	right	correct	n/a	male	black	black	black	anger
50.0842	1.9634999999999962	emotion	1.9634999999999962	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0925	1.2811999999999983	emotion	1.2811999999999983	left	correct	n/a	male	black	black	black	fear
60.1007	1.6248999999999967	emotion	1.6248999999999967	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.109	1.4074000000000098	emotion	1.4074000000000098	right	correct	n/a	female	asian	black	asian	fear
70.1172	0.8560999999999979	control	0.8560999999999979	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1255	0.7557000000000045	control	0.7557000000000045	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1337	0.6824000000000012	control	0.6824000000000012	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.142	0.7090000000000032	control	0.7090000000000032	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1502	1.4476999999999975	control	1.4476999999999975	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1585	0.995199999999997	control	0.995199999999997	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1667	1.5618999999999943	emotion	1.5618999999999943	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.175	1.1274999999999977	emotion	1.1274999999999977	left	correct	n/a	male	black	black	black	anger
110.1832	1.1761999999999944	emotion	1.1761999999999944	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1915	1.7117999999999967	emotion	1.7117999999999967	right	correct	n/a	male	black	black	black	fear
120.1997	1.1434999999999889	emotion	1.1434999999999889	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.208	2.064000000000007	emotion	2.064000000000007	left	correct	n/a	female	asian	black	asian	anger
130.2162	1.1257000000000232	control	1.1257000000000232	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2245	0.7282999999999902	control	0.7282999999999902	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2327	0.9860000000000184	control	0.9860000000000184	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
145.241	0.6755999999999744	control	0.6755999999999744	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2492	0.9233000000000118	control	0.9233000000000118	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2575	0.653899999999993	control	0.653899999999993	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2657	1.9214999999999804	emotion	1.9214999999999804	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.274	1.0971000000000117	emotion	1.0971000000000117	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2822	1.6278000000000077	emotion	1.6278000000000077	right	correct	n/a	male	black	black	black	anger
175.2905	1.24939999999998	emotion	1.24939999999998	left	correct	n/a	female	black	asian	asian	anger
180.2987	1.0531000000000006	emotion	1.0531000000000006	right	correct	n/a	male	caucasian	caucasian	white	fear
185.307	1.8266000000000133	emotion	1.8266000000000133	right	correct	n/a	female	asian	asian	black	fear
190.3152	0.7673000000000059	control	0.7673000000000059	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3235	0.877900000000011	control	0.877900000000011	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3317	0.6965999999999894	control	0.6965999999999894	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.34	0.7591999999999928	control	0.7591999999999928	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3482	0.6968999999999994	control	0.6968999999999994	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3565	0.5925000000000011	control	0.5925000000000011	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3647	1.4390999999999963	emotion	1.4390999999999963	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.373	1.0527000000000157	emotion	1.0527000000000157	left	correct	n/a	female	black	asian	asian	fear
230.3812	1.1714000000000055	emotion	1.1714000000000055	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3895	1.024000000000001	emotion	1.024000000000001	left	correct	n/a	male	black	black	black	fear
240.3977	1.3817000000000235	emotion	1.3817000000000235	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.406	1.536200000000008	emotion	1.536200000000008	right	correct	n/a	female	asian	asian	black	anger
