onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0152	2.9852000000000007	control	2.9852000000000007	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0234	1.2788999999999984	control	1.2788999999999984	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0316	0.8754999999999988	control	0.8754999999999988	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0397	0.6681999999999988	control	0.6681999999999988	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0479	0.9678000000000004	control	0.9678000000000004	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.056	0.5815000000000055	control	0.5815000000000055	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0642	1.4080999999999975	emotion	1.4080999999999975	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0724	1.2346000000000004	emotion	1.2346000000000004	right	correct	n/a	male	black	black	black	anger
50.0805	1.638300000000001	emotion	1.638300000000001	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0887	1.5368999999999957	emotion	1.5368999999999957	left	correct	n/a	male	black	black	black	fear
60.0968	2.3896000000000015	emotion	2.3896000000000015	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.105	2.502200000000002	emotion	2.502200000000002	right	correct	n/a	female	asian	black	asian	fear
70.1132	0.6178999999999917	control	0.6178999999999917	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1213	0.9094999999999942	control	0.9094999999999942	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1295	0.752200000000002	control	0.752200000000002	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1376	0.5438999999999936	control	0.5438999999999936	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1458	0.4865000000000066	control	0.4865000000000066	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.154	0.6480000000000103	control	0.6480000000000103	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1621	1.5617000000000019	emotion	1.5617000000000019	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1703	1.7373000000000047	emotion	1.7373000000000047	left	correct	n/a	male	black	black	black	anger
110.1785	1.3308999999999997	emotion	1.3308999999999997	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1866	1.4846000000000004	emotion	1.4846000000000004	right	correct	n/a	male	black	black	black	fear
120.1948	1.7471999999999923	emotion	1.7471999999999923	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2029	1.4117999999999995	emotion	1.4117999999999995	left	correct	n/a	female	asian	black	asian	anger
130.2111	0.6985000000000241	control	0.6985000000000241	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2193	0.6561000000000092	control	0.6561000000000092	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
140.2274	0.6317999999999984	control	0.6317999999999984	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
145.2356	1.3172999999999888	control	1.3172999999999888	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2437	0.4561000000000206	control	0.4561000000000206	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2519	0.5456999999999823	control	0.5456999999999823	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2601	1.6742000000000132	emotion	1.6742000000000132	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2682	1.2339000000000055	emotion	1.2339000000000055	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2764	1.4654999999999916	emotion	1.4654999999999916	right	correct	n/a	male	black	black	black	anger
175.2845	1.7811999999999841	emotion	1.7811999999999841	left	correct	n/a	female	black	asian	asian	anger
180.2927	1.3188000000000102	emotion	1.3188000000000102	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3009	1.0713999999999828	emotion	1.0713999999999828	right	correct	n/a	female	asian	asian	black	fear
190.309	0.6611000000000047	control	0.6611000000000047	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3172	0.7186999999999841	control	0.7186999999999841	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3253	0.6854000000000156	control	0.6854000000000156	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3335	0.5730000000000075	control	0.5730000000000075	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3417	0.5415999999999883	control	0.5415999999999883	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3498	0.5313000000000159	control	0.5313000000000159	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.358	1.3138999999999896	emotion	1.3138999999999896	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3662	0.9395000000000095	emotion	0.9395000000000095	left	correct	n/a	female	black	asian	asian	fear
230.3743	1.4061999999999841	emotion	1.4061999999999841	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3825	1.6217000000000041	emotion	1.6217000000000041	left	correct	n/a	male	black	black	black	fear
240.3906	1.3384000000000071	emotion	1.3384000000000071	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3988	1.5420000000000016	emotion	1.5420000000000016	right	correct	n/a	female	asian	asian	black	anger
