onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0115	1.9212000000000007	control	1.9212000000000007	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0197	1.3477999999999994	control	1.3477999999999994	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0279	1.2605000000000004	control	1.2605000000000004	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0362	0.9699999999999989	control	0.9699999999999989	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0444	0.8287000000000013	control	0.8287000000000013	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0526	1.2813000000000017	control	1.2813000000000017	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0608	3.316899999999997	emotion	3.316899999999997	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.069	2.5315999999999974	emotion	2.5315999999999974	right	correct	n/a	male	black	black	black	anger
50.0773	2.703099999999999	emotion	2.703099999999999	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0855	2.574799999999996	emotion	2.574799999999996	left	correct	n/a	male	black	black	black	fear
60.0937	2.6034000000000006	emotion	2.6034000000000006	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1019	1.9690999999999974	emotion	1.9690999999999974	right	correct	n/a	female	asian	black	asian	fear
70.1101	1.3067999999999955	control	1.3067999999999955	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1184	0.7593999999999994	control	0.7593999999999994	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1266	0.6470000000000056	control	0.6470000000000056	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1348	0.6127000000000038	control	0.6127000000000038	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.143	0.6893000000000029	control	0.6893000000000029	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1512	0.8059999999999974	control	0.8059999999999974	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1595	2.6544999999999987	emotion	2.6544999999999987	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1677	2.1792000000000087	emotion	2.1792000000000087	left	correct	n/a	male	black	black	black	anger
110.1759	4.7667	emotion	4.7667	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1841	3.0153999999999996	emotion	3.0153999999999996	right	correct	n/a	male	black	black	black	fear
120.1923	2.2990999999999957	emotion	2.2990999999999957	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2006	2.7446000000000055	emotion	2.7446000000000055	left	correct	n/a	female	asian	black	asian	anger
130.2088	1.5903000000000134	control	1.5903000000000134	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.217	0.782999999999987	control	0.782999999999987	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2252	0.6726999999999919	control	0.6726999999999919	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2334	2.0123000000000104	control	2.0123000000000104	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2417	1.1739000000000033	control	1.1739000000000033	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2499	1.0194999999999936	control	1.0194999999999936	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2581	3.0500999999999863	emotion	3.0500999999999863	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2663	3.2546999999999855	emotion	3.2546999999999855	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2745	3.55540000000002	emotion	3.55540000000002	right	correct	n/a	male	black	black	black	anger
175.2828	3.2428999999999917	emotion	3.2428999999999917	left	correct	n/a	female	black	asian	asian	anger
180.291	1.5176999999999907	emotion	1.5176999999999907	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2992	1.6892999999999745	emotion	1.6892999999999745	right	correct	n/a	female	asian	asian	black	fear
190.3074	0.8849999999999909	control	0.8849999999999909	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3156	1.198599999999999	control	1.198599999999999	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3239	1.2211999999999819	control	1.2211999999999819	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3321	1.3238000000000056	control	1.3238000000000056	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3403	1.0864999999999725	control	1.0864999999999725	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3485	0.8360999999999876	control	0.8360999999999876	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3567	2.2417000000000087	emotion	2.2417000000000087	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.365	1.5602999999999838	emotion	1.5602999999999838	left	correct	n/a	female	black	asian	asian	fear
230.3732	1.8870000000000005	emotion	1.8870000000000005	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3814	1.8355999999999995	emotion	1.8355999999999995	left	correct	n/a	male	black	black	black	fear
240.3896	4.012200000000007	emotion	4.012200000000007	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3978	3.032900000000012	emotion	3.032900000000012	right	correct	n/a	female	asian	asian	black	anger
