onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0115	2.8840000000000003	control	2.8840000000000003	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0197	1.387599999999999	control	1.387599999999999	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0279	1.9602000000000004	control	1.9602000000000004	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.0361	2.3957999999999977	control	2.3957999999999977	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
30.0442	4.939400000000003	control	4.939400000000003	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0524	1.339100000000002	control	1.339100000000002	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0606	1.5747999999999962	emotion	1.5747999999999962	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0688	3.5563000000000002	emotion	3.5563000000000002	right	correct	n/a	male	black	black	black	anger
50.0769	1.6670999999999978	emotion	1.6670999999999978	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0851	1.6857000000000042	emotion	1.6857000000000042	left	correct	n/a	male	black	black	black	fear
60.0933	1.689300000000003	emotion	1.689300000000003	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1015	1.427899999999994	emotion	1.427899999999994	right	correct	n/a	female	asian	black	asian	fear
70.1096	1.1306000000000012	control	1.1306000000000012	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1178	1.056200000000004	control	1.056200000000004	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.126	4.0386999999999915	control	4.0386999999999915	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1342	3.911399999999986	control	3.911399999999986	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1424	1.4021000000000043	control	1.4021000000000043	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1505	0.8098000000000098	control	0.8098000000000098	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1587	1.6184000000000083	emotion	1.6184000000000083	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1669	1.6170000000000044	emotion	1.6170000000000044	left	correct	n/a	male	black	black	black	anger
110.1751	1.5885999999999996	emotion	1.5885999999999996	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1832	1.7823000000000064	emotion	1.7823000000000064	right	correct	n/a	male	black	black	black	fear
120.1914	1.579899999999995	emotion	1.579899999999995	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.1996	3.060399999999987	emotion	3.060399999999987	left	correct	n/a	female	asian	black	asian	anger
130.2078	1.2951000000000192	control	1.2951000000000192	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2159	0.8097999999999956	control	0.8097999999999956	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
140.2241	0.9775000000000205	control	0.9775000000000205	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2323	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
150.2405	1.5246999999999957	control	1.5246999999999957	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
155.2486	1.2293999999999983	control	1.2293999999999983	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2568	1.924900000000008	emotion	1.924900000000008	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.265	1.5116000000000156	emotion	1.5116000000000156	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2732	1.6811999999999898	emotion	1.6811999999999898	right	correct	n/a	male	black	black	black	anger
175.2814	3.90270000000001	emotion	3.90270000000001	left	correct	n/a	female	black	asian	asian	anger
180.2895	1.984499999999997	emotion	1.984499999999997	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2977	1.7941000000000145	emotion	1.7941000000000145	right	correct	n/a	female	asian	asian	black	fear
190.3059	1.1847999999999956	control	1.1847999999999956	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3141	1.4473000000000127	control	1.4473000000000127	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3222	4.435900000000004	control	4.435900000000004	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3304	2.137599999999992	control	2.137599999999992	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3386	0.9502999999999986	control	0.9502999999999986	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3468	0.9009000000000071	control	0.9009000000000071	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3549	1.9466000000000179	emotion	1.9466000000000179	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3631	1.9451999999999998	emotion	1.9451999999999998	left	correct	n/a	female	black	asian	asian	fear
230.3713	2.6017999999999972	emotion	2.6017999999999972	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3795	2.4243999999999915	emotion	2.4243999999999915	left	correct	n/a	male	black	black	black	fear
240.3877	1.8240000000000123	emotion	1.8240000000000123	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3958	3.1066999999999894	emotion	3.1066999999999894	right	correct	n/a	female	asian	asian	black	anger
