onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0139	1.114700000000001	control	1.114700000000001	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0221	1.1152999999999995	control	1.1152999999999995	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0303	0.8399999999999999	control	0.8399999999999999	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0385	0.9936000000000007	control	0.9936000000000007	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0467	1.1762999999999977	control	1.1762999999999977	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0549	0.8928999999999974	control	0.8928999999999974	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0631	1.4326000000000008	emotion	1.4326000000000008	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0713	1.438200000000002	emotion	1.438200000000002	right	correct	n/a	male	black	black	black	anger
50.0795	2.0327999999999946	emotion	2.0327999999999946	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0877	1.3834000000000017	emotion	1.3834000000000017	left	correct	n/a	male	black	black	black	fear
60.0959	1.393099999999997	emotion	1.393099999999997	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1041	1.381699999999995	emotion	1.381699999999995	right	correct	n/a	female	asian	black	asian	fear
70.1123	0.8353999999999928	control	0.8353999999999928	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1205	0.6929999999999978	control	0.6929999999999978	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1287	0.7516999999999996	control	0.7516999999999996	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1369	1.2002999999999986	control	1.2002999999999986	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1451	1.0549000000000035	control	1.0549000000000035	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1533	1.0395000000000039	control	1.0395000000000039	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1615	1.6071999999999917	emotion	1.6071999999999917	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1697	1.4007999999999896	emotion	1.4007999999999896	left	correct	n/a	male	black	black	black	anger
110.1779	1.6844999999999999	emotion	1.6844999999999999	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1861	1.487099999999998	emotion	1.487099999999998	right	correct	n/a	male	black	black	black	fear
120.1943	1.2018000000000058	emotion	1.2018000000000058	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2025	1.605400000000003	emotion	1.605400000000003	right	incorrect	n/a	female	asian	black	asian	anger
130.2107	0.9341000000000008	control	0.9341000000000008	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.219	0.6056000000000097	control	0.6056000000000097	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2272	0.7821999999999889	control	0.7821999999999889	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2354	0.8248000000000104	control	0.8248000000000104	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2436	1.045500000000004	control	1.045500000000004	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2518	1.0920999999999879	control	1.0920999999999879	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.26	2.122700000000009	emotion	2.122700000000009	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2682	1.466399999999993	emotion	1.466399999999993	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2764	1.759999999999991	emotion	1.759999999999991	right	correct	n/a	male	black	black	black	anger
175.2846	3.4395999999999844	emotion	3.4395999999999844	right	incorrect	n/a	female	black	asian	asian	anger
180.2928	1.7393000000000143	emotion	1.7393000000000143	right	correct	n/a	male	caucasian	caucasian	white	fear
185.301	1.5579000000000178	emotion	1.5579000000000178	right	correct	n/a	female	asian	asian	black	fear
190.3092	1.0825999999999851	control	1.0825999999999851	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.3174	0.7352000000000203	control	0.7352000000000203	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3256	0.6188999999999965	control	0.6188999999999965	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3338	0.5614999999999952	control	0.5614999999999952	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.342	0.6062000000000012	control	0.6062000000000012	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3502	0.6388000000000034	control	0.6388000000000034	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3584	1.7224000000000217	emotion	1.7224000000000217	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3666	2.0900000000000034	emotion	2.0900000000000034	left	correct	n/a	female	black	asian	asian	fear
230.3748	1.3297000000000025	emotion	1.3297000000000025	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.383	1.4532999999999845	emotion	1.4532999999999845	left	correct	n/a	male	black	black	black	fear
240.3912	2.2269000000000005	emotion	2.2269000000000005	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3994	1.4225999999999885	emotion	1.4225999999999885	right	correct	n/a	female	asian	asian	black	anger
