onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0123	3.789300000000001	control	3.789300000000001	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0205	1.6500000000000004	control	1.6500000000000004	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
20.0287	1.3316999999999979	control	1.3316999999999979	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.037	0.8733000000000004	control	0.8733000000000004	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0452	1.078999999999997	control	1.078999999999997	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0534	0.9555999999999969	control	0.9555999999999969	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0617	3.3230999999999966	emotion	3.3230999999999966	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0699	2.224800000000002	emotion	2.224800000000002	right	correct	n/a	male	black	black	black	anger
50.0781	1.4115000000000038	emotion	1.4115000000000038	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0864	2.446000000000005	emotion	2.446000000000005	left	correct	n/a	male	black	black	black	fear
60.0946	2.6236999999999995	emotion	2.6236999999999995	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1028	1.6753999999999962	emotion	1.6753999999999962	right	correct	n/a	female	asian	black	asian	fear
70.1111	1.031000000000006	control	1.031000000000006	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1193	0.8007000000000062	control	0.8007000000000062	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.1275	1.2643000000000058	control	1.2643000000000058	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1358	1.0348999999999933	control	1.0348999999999933	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.144	0.7135999999999996	control	0.7135999999999996	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1522	0.7613000000000056	control	0.7613000000000056	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1605	1.7098000000000013	emotion	1.7098000000000013	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1687	1.284400000000005	emotion	1.284400000000005	left	correct	n/a	male	black	black	black	anger
110.1769	2.7531000000000034	emotion	2.7531000000000034	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1852	1.442700000000002	emotion	1.442700000000002	right	correct	n/a	male	black	black	black	fear
120.1934	1.1873999999999967	emotion	1.1873999999999967	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2016	2.0870000000000033	emotion	2.0870000000000033	left	correct	n/a	female	asian	black	asian	anger
130.2099	0.9386000000000081	control	0.9386000000000081	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
135.2181	0.7673000000000059	control	0.7673000000000059	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2263	0.8359999999999843	control	0.8359999999999843	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2346	0.5834999999999866	control	0.5834999999999866	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2428	0.5602000000000089	control	0.5602000000000089	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.251	0.5588999999999942	control	0.5588999999999942	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
160.2593	1.7753999999999905	emotion	1.7753999999999905	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2675	1.3450999999999738	emotion	1.3450999999999738	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2757	2.2456999999999994	emotion	2.2456999999999994	right	correct	n/a	male	black	black	black	anger
175.284	1.915300000000002	emotion	1.915300000000002	left	correct	n/a	female	black	asian	asian	anger
180.2922	1.4069999999999823	emotion	1.4069999999999823	right	correct	n/a	male	caucasian	caucasian	white	fear
185.3004	1.5867000000000075	emotion	1.5867000000000075	right	correct	n/a	female	asian	asian	black	fear
190.3087	0.8232000000000141	control	0.8232000000000141	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3169	0.691900000000004	control	0.691900000000004	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3251	0.7466000000000008	control	0.7466000000000008	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3334	0.8440999999999974	control	0.8440999999999974	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3416	0.6768000000000143	control	0.6768000000000143	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3498	0.6645000000000039	control	0.6645000000000039	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
220.3581	1.5660000000000025	emotion	1.5660000000000025	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3663	1.5596999999999923	emotion	1.5596999999999923	left	correct	n/a	female	black	asian	asian	fear
230.3745	1.2223999999999933	emotion	1.2223999999999933	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3828	1.9369000000000085	emotion	1.9369000000000085	left	correct	n/a	male	black	black	black	fear
240.391	1.7755999999999972	emotion	1.7755999999999972	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3992	1.6222999999999956	emotion	1.6222999999999956	right	correct	n/a	female	asian	asian	black	anger
