onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0101	1.6555999999999997	control	1.6555999999999997	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
15.0183	2.3912000000000013	control	2.3912000000000013	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0266	2.974800000000002	control	2.974800000000002	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
25.0348	2.0844999999999985	control	2.0844999999999985	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.043	1.4502000000000024	control	1.4502000000000024	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
35.0513	1.5437000000000012	control	1.5437000000000012	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
40.0595	1.6263999999999967	emotion	1.6263999999999967	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0677	2.1021	emotion	2.1021	right	correct	n/a	male	black	black	black	anger
50.076	1.3427000000000007	emotion	1.3427000000000007	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0842	1.3932999999999964	emotion	1.3932999999999964	left	correct	n/a	male	black	black	black	fear
60.0924	1.6920000000000002	emotion	1.6920000000000002	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1007	1.492599999999996	emotion	1.492599999999996	right	correct	n/a	female	asian	black	asian	fear
70.1089	1.1731999999999942	control	1.1731999999999942	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
75.1171	1.3869000000000113	control	1.3869000000000113	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
80.1254	1.2524999999999977	control	1.2524999999999977	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
85.1336	1.1380999999999943	control	1.1380999999999943	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
90.1418	1.0477999999999952	control	1.0477999999999952	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
95.1501	1.217400000000012	control	1.217400000000012	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
100.1583	1.1890000000000072	emotion	1.1890000000000072	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1666	1.0985999999999905	emotion	1.0985999999999905	left	correct	n/a	male	black	black	black	anger
110.1748	1.415300000000002	emotion	1.415300000000002	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.183	1.0498999999999938	emotion	1.0498999999999938	right	correct	n/a	male	black	black	black	fear
120.1913	1.2845000000000084	emotion	1.2845000000000084	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.1995	1.2091999999999956	emotion	1.2091999999999956	left	correct	n/a	female	asian	black	asian	anger
130.2077	0.9499000000000137	control	0.9499000000000137	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.216	1.226399999999984	control	1.226399999999984	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
140.2242	0.9661000000000115	control	0.9661000000000115	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2324	0.9276999999999873	control	0.9276999999999873	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
150.2407	1.229299999999995	control	1.229299999999995	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2489	0.88900000000001	control	0.88900000000001	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2571	1.6577000000000055	emotion	1.6577000000000055	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2654	1.1701999999999941	emotion	1.1701999999999941	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2736	1.7269000000000005	emotion	1.7269000000000005	right	correct	n/a	male	black	black	black	anger
175.2818	1.5446000000000026	emotion	1.5446000000000026	left	correct	n/a	female	black	asian	asian	anger
180.2901	1.306100000000015	emotion	1.306100000000015	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2983	1.1227999999999838	emotion	1.1227999999999838	right	correct	n/a	female	asian	asian	black	fear
190.3065	0.9575000000000102	control	0.9575000000000102	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
195.3148	0.9620000000000175	control	0.9620000000000175	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.323	0.7986999999999966	control	0.7986999999999966	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
205.3312	0.8593999999999937	control	0.8593999999999937	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
210.3395	0.9320000000000164	control	0.9320000000000164	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
215.3477	1.0135999999999967	control	1.0135999999999967	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3559	1.4863	emotion	1.4863	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.3642	0.9797999999999831	emotion	0.9797999999999831	left	correct	n/a	female	black	asian	asian	fear
230.3724	1.1895000000000095	emotion	1.1895000000000095	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3806	1.1272000000000162	emotion	1.1272000000000162	left	correct	n/a	male	black	black	black	fear
240.3889	1.8297000000000025	emotion	1.8297000000000025	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3971	1.332400000000007	emotion	1.332400000000007	right	correct	n/a	female	asian	asian	black	anger
