onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0135	1.2120999999999995	control	1.2120999999999995	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
15.0217	1.130700000000001	control	1.130700000000001	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0299	1.783299999999997	control	1.783299999999997	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
25.038	1.9259999999999984	control	1.9259999999999984	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
30.0462	1.2286000000000001	control	1.2286000000000001	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0544	2.8271999999999977	control	2.8271999999999977	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
40.0626	1.6128	emotion	1.6128	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
45.0707	1.9555000000000007	emotion	1.9555000000000007	right	correct	n/a	male	black	black	black	anger
50.0789	1.5591000000000008	emotion	1.5591000000000008	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
55.0871	1.0777	emotion	1.0777	left	correct	n/a	male	black	black	black	fear
60.0953	1.7613999999999947	emotion	1.7613999999999947	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
65.1034	1.3719999999999999	emotion	1.3719999999999999	right	correct	n/a	female	asian	black	asian	fear
70.1116	1.1047000000000082	control	1.1047000000000082	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1198	0.7823000000000064	control	0.7823000000000064	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
80.128	0.6748999999999938	control	0.6748999999999938	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1361	0.8126000000000033	control	0.8126000000000033	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
90.1443	0.7022000000000048	control	0.7022000000000048	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
95.1525	0.9868000000000023	control	0.9868000000000023	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
100.1607	1.3203999999999922	emotion	1.3203999999999922	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1688	1.2881	emotion	1.2881	left	correct	n/a	male	black	black	black	anger
110.177	2.0316999999999865	emotion	2.0316999999999865	right	correct	n/a	female	caucasian	caucasian	caucasian	fear
115.1852	1.5803000000000083	emotion	1.5803000000000083	right	correct	n/a	male	black	black	black	fear
120.1934	1.5570000000000022	emotion	1.5570000000000022	left	correct	n/a	male	caucasian	caucasian	caucasian	fear
125.2015	1.2377000000000038	emotion	1.2377000000000038	left	correct	n/a	female	asian	black	asian	anger
130.2097	0.9523000000000081	control	0.9523000000000081	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
135.2179	0.5599000000000274	control	0.5599000000000274	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
140.2261	0.7034999999999911	control	0.7034999999999911	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
145.2342	0.8412000000000148	control	0.8412000000000148	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
150.2424	0.6938999999999851	control	0.6938999999999851	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2506	0.7994000000000199	control	0.7994000000000199	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
160.2588	1.907999999999987	emotion	1.907999999999987	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2669	1.3308000000000106	emotion	1.3308000000000106	left	correct	n/a	female	caucasian	caucasian	caucasian	fear
170.2751	1.2763999999999953	emotion	1.2763999999999953	right	correct	n/a	male	black	black	black	anger
175.2833	1.3760000000000048	emotion	1.3760000000000048	left	correct	n/a	female	black	asian	asian	anger
180.2915	1.2945999999999742	emotion	1.2945999999999742	right	correct	n/a	male	caucasian	caucasian	white	fear
185.2996	1.3602999999999952	emotion	1.3602999999999952	right	correct	n/a	female	asian	asian	black	fear
190.3078	0.759900000000016	control	0.759900000000016	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
195.316	0.580600000000004	control	0.580600000000004	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
200.3241	0.9451999999999998	control	0.9451999999999998	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
205.3323	0.9937999999999931	control	0.9937999999999931	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
210.3405	0.7524999999999977	control	0.7524999999999977	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3487	0.7549999999999955	control	0.7549999999999955	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
220.3568	2.0497000000000014	emotion	2.0497000000000014	right	correct	n/a	male	caucasian	caucasian	caucasian	fear
225.365	1.044399999999996	emotion	1.044399999999996	left	correct	n/a	female	black	asian	asian	fear
230.3732	1.0550000000000068	emotion	1.0550000000000068	right	correct	n/a	male	caucasian	caucasian	caucasian	anger
235.3814	1.0845999999999947	emotion	1.0845999999999947	left	correct	n/a	male	black	black	black	fear
240.3895	1.314300000000003	emotion	1.314300000000003	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.3977	1.4689000000000192	emotion	1.4689000000000192	right	correct	n/a	female	asian	asian	black	anger
